timestamp,requests_count,scenario
0,7.423654656675364,SUDDEN_SPIKE
1,2.906227250527604,SUDDEN_SPIKE
2,8.180109288283898,SUDDEN_SPIKE
3,0.0,SUDDEN_SPIKE
4,0.0,SUDDEN_SPIKE
5,13.99657193515254,SUDDEN_SPIKE
6,7.0245607327089425,SUDDEN_SPIKE
7,0.0,SUDDEN_SPIKE
8,14.05460232809828,SUDDEN_SPIKE
9,0.0,SUDDEN_SPIKE
10,0.1758867648411936,SUDDEN_SPIKE
11,7.036225747614381,SUDDEN_SPIKE
12,0.0,SUDDEN_SPIKE
13,0.0,SUDDEN_SPIKE
14,2.2135854769469008,SUDDEN_SPIKE
15,0.0,SUDDEN_SPIKE
16,10.221330952623237,SUDDEN_SPIKE
17,0.0,SUDDEN_SPIKE
18,4.414013147602597,SUDDEN_SPIKE
19,0.0,SUDDEN_SPIKE
20,0.0,SUDDEN_SPIKE
21,0.0,SUDDEN_SPIKE
22,12.028652150748961,SUDDEN_SPIKE
23,0.0,SUDDEN_SPIKE
24,0.0,SUDDEN_SPIKE
25,0.0,SUDDEN_SPIKE
26,0.0,SUDDEN_SPIKE
27,0.0,SUDDEN_SPIKE
28,0.0,SUDDEN_SPIKE
29,0.0,SUDDEN_SPIKE
30,5.593203010896499,SUDDEN_SPIKE
31,0.0,SUDDEN_SPIKE
32,0.0,SUDDEN_SPIKE
33,0.0,SUDDEN_SPIKE
34,0.0,SUDDEN_SPIKE
35,6.012014072727978,SUDDEN_SPIKE
36,8.103549404060036,SUDDEN_SPIKE
37,9.051541026834151,SUDDEN_SPIKE
38,17.904082938180654,SUDDEN_SPIKE
39,9.498303337022787,SUDDEN_SPIKE
40,0.0,SUDDEN_SPIKE
41,1.253199152681069,SUDDEN_SPIKE
42,0.7545551045446897,SUDDEN_SPIKE
43,11.236641552161428,SUDDEN_SPIKE
44,0.0,SUDDEN_SPIKE
45,10.614848413978887,SUDDEN_SPIKE
46,0.0,SUDDEN_SPIKE
47,0.0,SUDDEN_SPIKE
48,5.277347203669606,SUDDEN_SPIKE
49,2.806560255591375,SUDDEN_SPIKE
50,1.6569274889058894,SUDDEN_SPIKE
51,19.036897058126513,SUDDEN_SPIKE
52,2.7039954093168586,SUDDEN_SPIKE
53,1.9560617371529023,SUDDEN_SPIKE
54,0.0,SUDDEN_SPIKE
55,7.497101440391763,SUDDEN_SPIKE
56,0.0,SUDDEN_SPIKE
57,3.7755909753776256,SUDDEN_SPIKE
58,8.51578630068074,SUDDEN_SPIKE
59,6.206261569180206,SUDDEN_SPIKE
60,13.652111909453485,SUDDEN_SPIKE
61,0.0,SUDDEN_SPIKE
62,1.532425915964882,SUDDEN_SPIKE
63,0.0,SUDDEN_SPIKE
64,7.934194751914592,SUDDEN_SPIKE
65,2.009556760134848,SUDDEN_SPIKE
66,0.0,SUDDEN_SPIKE
67,9.816234856259488,SUDDEN_SPIKE
68,6.493329605686443,SUDDEN_SPIKE
69,0.0,SUDDEN_SPIKE
70,2.468649368812605,SUDDEN_SPIKE
71,0.0,SUDDEN_SPIKE
72,0.0,SUDDEN_SPIKE
73,0.0,SUDDEN_SPIKE
74,9.169096999529692,SUDDEN_SPIKE
75,9.95448324301036,SUDDEN_SPIKE
76,15.999341356628149,SUDDEN_SPIKE
77,2.3747438372388916,SUDDEN_SPIKE
78,5.5156157894895586,SUDDEN_SPIKE
79,0.0,SUDDEN_SPIKE
80,9.327863133738099,SUDDEN_SPIKE
81,11.290835965052771,SUDDEN_SPIKE
82,7.20059324157108,SUDDEN_SPIKE
83,3.8321215985339956,SUDDEN_SPIKE
84,1.8159777794520304,SUDDEN_SPIKE
85,0.0,SUDDEN_SPIKE
86,11.857073816334662,SUDDEN_SPIKE
87,21.971327605716017,SUDDEN_SPIKE
88,0.0,SUDDEN_SPIKE
89,7.494058382431101,SUDDEN_SPIKE
90,0.0,SUDDEN_SPIKE
91,4.363443069727915,SUDDEN_SPIKE
92,3.3877541479193463,SUDDEN_SPIKE
93,16.852812801870183,SUDDEN_SPIKE
94,4.734608532678075,SUDDEN_SPIKE
95,3.026641849779775,SUDDEN_SPIKE
96,6.523432530078505,SUDDEN_SPIKE
97,0.0,SUDDEN_SPIKE
98,13.11428788855676,SUDDEN_SPIKE
99,2.5354357675041435,SUDDEN_SPIKE
100,5.368609386780023,SUDDEN_SPIKE
101,4.598588995530374,SUDDEN_SPIKE
102,0.0,SUDDEN_SPIKE
103,0.0,SUDDEN_SPIKE
104,30.76090715622597,SUDDEN_SPIKE
105,14.484009272675607,SUDDEN_SPIKE
106,9.636732844525552,SUDDEN_SPIKE
107,0.0,SUDDEN_SPIKE
108,20.307187970907506,SUDDEN_SPIKE
109,15.891864138863955,SUDDEN_SPIKE
110,0.0,SUDDEN_SPIKE
111,19.47942400087704,SUDDEN_SPIKE
112,0.0,SUDDEN_SPIKE
113,1.3544102777623444,SUDDEN_SPIKE
114,0.0,SUDDEN_SPIKE
115,16.979110893407515,SUDDEN_SPIKE
116,1.702011098129371,SUDDEN_SPIKE
117,13.830391116268931,SUDDEN_SPIKE
118,11.360780512587398,SUDDEN_SPIKE
119,0.0,SUDDEN_SPIKE
120,5.377258696541501,SUDDEN_SPIKE
121,14.87654908747627,SUDDEN_SPIKE
122,3.990738956101474,SUDDEN_SPIKE
123,10.534291581306867,SUDDEN_SPIKE
124,3.8231969671824246,SUDDEN_SPIKE
125,5.188128986778956,SUDDEN_SPIKE
126,6.903859667729655,SUDDEN_SPIKE
127,7.1186296494793355,SUDDEN_SPIKE
128,0.0,SUDDEN_SPIKE
129,10.804998175640463,SUDDEN_SPIKE
130,12.20771063161554,SUDDEN_SPIKE
131,5.189286627340662,SUDDEN_SPIKE
132,15.309899763002019,SUDDEN_SPIKE
133,0.03466731210348506,SUDDEN_SPIKE
134,20.252275260763085,SUDDEN_SPIKE
135,8.382557910262774,SUDDEN_SPIKE
136,11.276131339529016,SUDDEN_SPIKE
137,3.555095391644283,SUDDEN_SPIKE
138,0.0,SUDDEN_SPIKE
139,5.299985643160467,SUDDEN_SPIKE
140,23.8971173060117,SUDDEN_SPIKE
141,5.3440148595087695,SUDDEN_SPIKE
142,0.0,SUDDEN_SPIKE
143,8.167390880549393,SUDDEN_SPIKE
144,30.773831376842963,SUDDEN_SPIKE
145,17.051037720091486,SUDDEN_SPIKE
146,9.31924994203748,SUDDEN_SPIKE
147,7.043197209929192,SUDDEN_SPIKE
148,0.0,SUDDEN_SPIKE
149,2.322550735259264,SUDDEN_SPIKE
150,13.18512127895638,SUDDEN_SPIKE
151,38.86862586176374,SUDDEN_SPIKE
152,0.0,SUDDEN_SPIKE
153,20.857873007292227,SUDDEN_SPIKE
154,13.48495255132126,SUDDEN_SPIKE
155,14.574829549967358,SUDDEN_SPIKE
156,2.780347252714348,SUDDEN_SPIKE
157,12.760009926643452,SUDDEN_SPIKE
158,24.55403924141671,SUDDEN_SPIKE
159,9.728654422046196,SUDDEN_SPIKE
160,8.78019803987913,SUDDEN_SPIKE
161,24.379141302464088,SUDDEN_SPIKE
162,11.585884406857355,SUDDEN_SPIKE
163,0.0,SUDDEN_SPIKE
164,0.0,SUDDEN_SPIKE
165,23.249804478849242,SUDDEN_SPIKE
166,10.172621190353684,SUDDEN_SPIKE
167,1.4194735377676935,SUDDEN_SPIKE
168,18.605073222952402,SUDDEN_SPIKE
169,8.110792600452108,SUDDEN_SPIKE
170,6.743021333517747,SUDDEN_SPIKE
171,10.005380848714282,SUDDEN_SPIKE
172,2.742181959615113,SUDDEN_SPIKE
173,23.60556913800356,SUDDEN_SPIKE
174,0.0,SUDDEN_SPIKE
175,16.407562866345636,SUDDEN_SPIKE
176,29.12520942101269,SUDDEN_SPIKE
177,0.0,SUDDEN_SPIKE
178,23.242651117796164,SUDDEN_SPIKE
179,2.0780366114723723,SUDDEN_SPIKE
180,6.599303458181909,SUDDEN_SPIKE
181,15.548422844188574,SUDDEN_SPIKE
182,25.508740844134504,SUDDEN_SPIKE
183,0.0,SUDDEN_SPIKE
184,32.506625284482325,SUDDEN_SPIKE
185,33.03861183697265,SUDDEN_SPIKE
186,30.497309068425302,SUDDEN_SPIKE
187,19.580773776861726,SUDDEN_SPIKE
188,16.06750867469324,SUDDEN_SPIKE
189,11.05408095447262,SUDDEN_SPIKE
190,6.534140056448329,SUDDEN_SPIKE
191,31.43048489996598,SUDDEN_SPIKE
192,0.0,SUDDEN_SPIKE
