timestamp,requests_count,scenario
0,6.015802431123812,GRADUAL_SPIKE
1,10.198301622138793,GRADUAL_SPIKE
2,0.0,GRADUAL_SPIKE
3,6.3518097812067476,GRADUAL_SPIKE
4,7.010718345832473,GRADUAL_SPIKE
5,0.0,GRADUAL_SPIKE
6,0.0,GRADUAL_SPIKE
7,9.71778128895997,GRADUAL_SPIKE
8,5.454802888725734,GRADUAL_SPIKE
9,0.7710231634200333,GRADUAL_SPIKE
10,0.0,GRADUAL_SPIKE
11,13.870759533008963,GRADUAL_SPIKE
12,0.0,GRADUAL_SPIKE
13,5.126997526484235,GRADUAL_SPIKE
14,0.0,GRADUAL_SPIKE
15,9.67787065968047,GRADUAL_SPIKE
16,4.343443236711911,GRADUAL_SPIKE
17,3.298617309260324,GRADUAL_SPIKE
18,13.898235164562827,GRADUAL_SPIKE
19,15.231169905380677,GRADUAL_SPIKE
20,0.0,GRADUAL_SPIKE
21,0.0,GRADUAL_SPIKE
22,0.0,GRADUAL_SPIKE
23,0.1897102687157809,GRADUAL_SPIKE
24,0.0,GRADUAL_SPIKE
25,0.0,GRADUAL_SPIKE
26,18.837469617041087,GRADUAL_SPIKE
27,0.0,GRADUAL_SPIKE
28,8.39085261986656,GRADUAL_SPIKE
29,22.367964398592427,GRADUAL_SPIKE
30,1.312914235980358,GRADUAL_SPIKE
31,0.0,GRADUAL_SPIKE
32,9.576827451211365,GRADUAL_SPIKE
33,9.493364720646653,GRADUAL_SPIKE
34,0.0,GRADUAL_SPIKE
35,0.0,GRADUAL_SPIKE
36,6.444969511167321,GRADUAL_SPIKE
37,0.0,GRADUAL_SPIKE
38,0.0,GRADUAL_SPIKE
39,5.889616161146784,GRADUAL_SPIKE
40,11.386177653569511,GRADUAL_SPIKE
41,0.0,GRADUAL_SPIKE
42,5.72934322898875,GRADUAL_SPIKE
43,0.0,GRADUAL_SPIKE
44,8.677030740644861,GRADUAL_SPIKE
45,5.924752673045256,GRADUAL_SPIKE
46,0.0,GRADUAL_SPIKE
47,9.490819268761246,GRADUAL_SPIKE
48,9.280774795091373,GRADUAL_SPIKE
49,3.9906564503344426,GRADUAL_SPIKE
50,3.2696206646297563,GRADUAL_SPIKE
51,0.0,GRADUAL_SPIKE
52,19.326724946437885,GRADUAL_SPIKE
