timestamp,requests_count,scenario
0,0.0,NORMAL
1,0.0,NORMAL
2,0.0,NORMAL
3,17.416393353080608,NORMAL
4,6.821563621592423,NORMAL
5,6.55863962709287,NORMAL
6,5.210690278294591,NORMAL
7,7.422774821695398,NORMAL
8,0.4134799356769151,NORMAL
9,0.0,NORMAL
10,11.87053756315098,NORMAL
11,0.0,NORMAL
12,0.0,NORMAL
13,8.260864507340315,NORMAL
14,4.325801022899711,NORMAL
15,12.375536820740153,NORMAL
16,7.800668209922367,NORMAL
17,0.0,NORMAL
18,0.0,NORMAL
19,4.2025414121740425,NORMAL
20,0.0,NORMAL
21,0.0,NORMAL
22,0.0,NORMAL
23,0.0,NORMAL
24,0.0,NORMAL
25,8.60973723888864,NORMAL
26,13.785055349161382,NORMAL
27,0.0,NORMAL
28,9.081105560154883,NORMAL
29,25.99165337635546,NORMAL
30,1.9179856818596186,NORMAL
31,5.79663489748115,NORMAL
32,0.0,NORMAL
33,10.461473597006904,NORMAL
34,5.9158091040346426,NORMAL
35,10.344476405752168,NORMAL
36,0.0,NORMAL
37,0.0,NORMAL
38,2.604352592325632,NORMAL
39,0.0,NORMAL
40,15.534464281096746,NORMAL
41,0.0,NORMAL
42,0.0,NORMAL
43,15.13091724249822,NORMAL
44,4.498469932173064,NORMAL
45,2.8427257291050307,NORMAL
46,2.563008588499998,NORMAL
47,4.051216359229397,NORMAL
48,0.0,NORMAL
49,11.66366918292566,NORMAL
50,14.841990703261436,NORMAL
51,7.95509020453952,NORMAL
52,0.0,NORMAL
53,7.968770020601943,NORMAL
54,3.290106247839406,NORMAL
55,4.281354145289209,NORMAL
56,0.0,NORMAL
57,0.0,NORMAL
58,15.625857078850336,NORMAL
59,10.616382110594394,NORMAL
60,0.0,NORMAL
61,9.291242787867478,NORMAL
62,0.0,NORMAL
63,0.0,NORMAL
64,4.141936558582811,NORMAL
65,21.909611228339248,NORMAL
66,0.0,NORMAL
67,13.222616324273378,NORMAL
68,5.563715466551252,NORMAL
69,25.446970813651294,NORMAL
70,0.0,NORMAL
71,0.9878290318596137,NORMAL
72,14.78379891315573,NORMAL
73,0.0,NORMAL
74,3.1315638485841624,NORMAL
75,5.022441227061606,NORMAL
76,0.0,NORMAL
77,8.79335518762818,NORMAL
78,16.78797251979852,NORMAL
79,9.529185138433693,NORMAL
80,0.0,NORMAL
81,0.23265498380771676,NORMAL
82,23.538608406678804,NORMAL
83,0.0,NORMAL
84,9.663944950224462,NORMAL
85,5.563710014889185,NORMAL
86,27.224670336677715,NORMAL
87,7.280174982771444,NORMAL
88,7.954272834756964,NORMAL
89,0.0,NORMAL
90,0.41194705616792904,NORMAL
91,0.46049136054239703,NORMAL
92,0.0,NORMAL
93,6.713459475651602,NORMAL
